reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1fcd2ade-11d3-452c-a219-db434d93ff71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong dong untuk pihak developer, ini aplikasi terlalu berat untu android ram 12GB, sering banget hang tiba2, gambar produk gabisa muncul, hrus di end task dulu trs di open lagi , itupun ga mesti bisa lancar bgt *posisi aplikasi sudah updated dan ram + internet + koneksi sangat2 lega dan stabil",4,39,3.56.27,2025-08-11 14:28:12,"Hi Kak arka  , maaf bgt ya buat kamu resah terkait kendala aplikasimu. Aku saranin Kakak bisa lakukan clear chace dg cara masuk ke Akun Shopee > menu ""Saya"" > ""Pengaturan Akun"" > ""Tentang"" > ""Hapus Cache"". Klo masih terkendala mohon hubungi kami dg memberikan screenshot review ini DM ke Social Media kita @Shopee_id / @Shopeecare ya^AU",2025-08-11 15:37:55,3.56.27
40019a80-6cf4-486a-af0d-eef3a89b46e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sangat suka menggunakan shopee.Tapi terkadang saat buka aplikasi lain, tiba tiba terbuka sendiri aplikasi shopee.Pada hal saya tidak membukanya.Misalkan saya di saat chat orang,tiba tiba terbuka sendiri aplikasi shopee.Yah sebel sih di saat seperti itu.",5,11,3.55.29,2025-08-05 05:39:25,"Hai kak Muria Adi , makasih buat rating bintang 5  nya. Wahhh aku seneng banget dengernya. Tetep setia sama Shopee ya kak. Shopee bakal ngasih banyak kejutan buat Shobat Shopee. Kalau ada kendala terkait aplikasi shopee kamu boleh banget hubungi aku di DM Sosmed kita @Shopee_id / @shopeecare_id ya. Have a nice day ^DM",2025-02-23 10:43:10,3.55.29
578cd74d-efde-4243-82fd-5171c3eb6889,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"iya saya dari Tokopedia mau beralih ke shopee gara-gara katanya lebih baik, 4 kali pesan barang 4 kali salah 4 kali juga nunggu 1 bulan pengembalian... Saya bukan Buzzer sih tapi rada males emang adminnya dan penjual gak profesional. 1 bintang dulu, mungkin bisa berubah kedepannya Shopee. Shoppe ibarat marketplace itu Pasar tradisional yang kadang gambling bisa dapat toko bagus, tapi bisa dapat toko ""ampas"" lebih sering.",1,13,3.57.31,2025-09-02 14:41:26,,,3.57.31
523801a1-373a-43f3-9eb6-da14958bdaeb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akun Spaylater saya dinonaktifkan, setelah angsur beberapa bulan sebelum jatuh tempo. Infonya Data bermasalah, yg masalah saya atau sistem. Harusnya limit ditambah sebagai penghargaan, kalau telat di call terus.",5,9,3.57.41,2025-09-11 12:18:26,"Hi kak mohon maaf atas ketidaknyamanan-nya🙏terimakasih atas feedbacknya utk Shopee.Shope trs berusaha memberikan yg terbaik buat km dan pengguna lainnya. Kalau km ada kendala hub aku di call center/live chat Shopee ,sehat selalu 🙏^UW",2023-03-21 07:21:22,3.57.41
beb854fe-dd73-47da-b4f6-23daa8954686,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hai Shopee, Saya sudah cukup lama belanja di sini. Saya juga sering mengalami hal-hal yang mengecewakan, tapi kali ini Saya memberikan bintang Lima. Tapi jika saya masih mengalami hal-hal mengecewakan di lain waktu,ada permasalahan yang tidak bisa diselesaikan dengan Baik,yang justru memberikan hasil yang mengecewakan, maka Saya akan menurunkan Bintangnya. Mohon Hargailah Para Pembeli, Mohon jangan biarkan para pembeli mengalami kekecewaan. Di ulasan buruk, sangat banyak pembeli merasa Kecewa🤔",5,150,3.57.31,2025-09-06 15:25:37,"Hai kak Simbolon Cs, mohon maaf atas ketidaknyamanan nya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM IG aku di @Shopee_id ya kak . Sehat selalu ^CX",2025-09-06 16:19:56,3.57.31
857aa9bd-3f8e-4ac9-9018-c7039d69292e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Beli barang mahal dapat promo eh gagal dikirim kan kocak, alasan masalah operasional. Padahal jasa kirimnya rekomendasi dari shopee nya sendiri. Sekian lama pakai aplikasi ini, kecewa banget. Sengaja banget biar kita order ulang dgn harga normal 😅 Saya masih mempertimbangkan mau pakai aplikasi ini / uninstall aja KECEWA BERAT👎👎👎",1,47,3.56.29,2025-08-15 03:50:24,"Hi kak , maaf ya udah bikin kamu kesal terkait kendala yang kamu alami. Agar aku bisa bantu yuk infoin ke aku detail kendala dan SS kendala kamu ke DM IG @shopee_id ya. sehat selalu ^YQ",2025-08-15 04:04:00,3.56.29
a8727c4a-1edf-4150-8a28-e49de041f7ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"shopee ga bisa di pakai, karena setiap masuk apk selalu di arahkan ke iklan video, membuat lag dan akhirnya force close..🙏 dulu ga gini, sekarang maksa ke iklan.. kami ingin belanja bukan buat nonton iklan ga jelas, di aplikasi lain iklan shopee udah banyak kenapa di apk sendiri juga ada iklan yang sangat memaksa, itu sangat mengganggu apalagi sampai tidak bisa di pakai.",1,3,3.57.31,2025-09-07 20:35:19,"Hi kak PP Darul Awamil Wal Qiro'ahk, mohon maaf atas ketidaknyamananannya. Terkait kendala yang kakak alami. Untuk pengecekan mohon informasikan detail kendalanya via DM ke sosmed @Shopee_id/@Shopeecare ya. Stay healthy ^SU",2025-09-07 21:20:35,3.57.31
5b78c4ff-5312-457e-adf7-ecde29c9eeb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong aktifkan kembali paylater saya, saya bahkan belum menggunakannya kenapa pihak shopee membekukannya, katanya terjadi hal yang mencurigakan, padahal saya waktu itu sedang mencoba menggunakan paylater saya untuk membeli barang, itu dari pihak shopee sendiri yang menggunakan sistem error sehingga pembelian saya menggunakan paylater terganggu dan tidak bisa digunakan, dan kalian mengklaim terjadi aktivitas mencurigakan!!!",1,11,3.58.33,2025-09-25 05:37:17,"Hi Kak AffandyZ07, maaf ya udah bikin kamu kecewa terkait kendala pada akun Spaylater. Biar bisa aku bantu cek kendalanya, Kakak bisa infoin ke aku screenshot kendala Spaylater kamu di DM IG @Shopee_id ya Kak. Makasih, sehat selalu ya ^GB",2025-09-25 06:32:03,3.58.33
d3384f5c-6cbe-49cb-a4a8-7a4ac8324b8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"emang mantap belanja di shoppe skr. opsi bebas pengembalian sangat membantu. kl barang yg di beli tidak sesuai dengan deskripsi, barang palsu atau kita berubah pikiran setelah menerima barang. kita bisa langsung mengajukan pengembalian. tanpa repot2 krn kurir akan langsung menjemput kerumah",5,17,3.57.41,2025-09-18 07:21:37,"Hi Kak arumi sayang makasih bgt ya review dan bintangnya. Mimin suka bgt klo Kakak senang belanja di Shopee dan jadi semangat mimin buat kasih pelayanan yg terbaik. Klo ada pertanyaan terkait Shopee jangan sungkan DM IG mimin di @Shopee_id / @Shopeecare ya, sehat selalu ^AP",2025-09-18 08:11:30,3.57.41
344db147-d472-4202-b67a-04294bce08f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"shoppe sangat bermasalah, pengembalian dana sangat"" lama pdahal cuma cancel pesanan dan sdah tf otomatis jelaz sdah klo memang uang kita. ini terjadi lg pesan barang tidak sesuai tp ktika pngembalian bukti sdah kuat dan pnjual tidak bisa up bukti bahn dari penjual tp dikasih waktu lebih dari tgl yg ditntukan. shoppe bilang jika lbih tgl tertentu maka saya mnerima otomatis pngemblian tp nyatanya tidak!!",1,8,3.56.29,2025-08-24 22:38:20,"Hi kak Yusuf Syawal maaf udah bikin kaka ngga nyaman terkait kendala pesanan kaka, biar aku bisa bantu, untuk pengecekan lebih lanjut boleh infokan Username dan No pesanan kaka ke DM Sosmed kita @Shopee_id / @Shopeecare ya.ditunggu^HS",2025-08-24 23:13:29,3.56.29
a4889879-9644-4cae-810f-4d3d3f979496,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sdh bagus.. banyak pembeli khususnya dr bali CEK OUT barang GAGAL krn tdk ada logistik yg tampil, padahal sebelumnya bisa dan lancar, padahal barang dg merk berbeda bisa di CO dr bali. Semoga kedepan bs diperbaiki, dan lancar lagi.. tks.",5,25,3.59.35,2025-09-26 08:51:57,,,3.59.35
40d1f2eb-0372-4146-8594-a9475c6c9b83,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong admin bantu saya.. knp ada toko yg baru klik.. detik itu juga langsung dikirim, setelah saya cek. trnyata saya salah pesan... ini gimna bgini?? masa bisa sihhh detik itu pesan, detik itu juga dikirim... agak kecewa juga sbenarnya...",4,38,3.55.29,2025-08-07 15:08:07,"Hi kak Anah Rokhanah, maaf banget ya udah buat kamu ga nyaman. terkait kendala kamu, Aku infoin kamu bisa chat ke aku melalui DM IG @Shopeecare_ID dgn melampirkan no pesanan dan username. Sehat selalu ^RB",2025-08-07 16:07:10,3.55.29
05e14cf3-4a5e-4e82-b02f-71e58365ea76,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"karena udh paling besar, jadi mulai monopolinya . kurirnya harus spx, selain spx itu ada biaya lagi, estimasi waktu bisa berubah ditengah proses pengantaran barang (jadi lebih lama) .",2,11,3.58.33,2025-09-25 05:00:38,"Hai kak Yon's Yon's, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan screenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^AS",2025-09-25 06:40:18,3.58.33
ba5e2524-0787-428c-8846-f0f7bafd24a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk belanja memuaskan, banyak pilihan dan terpercaya. tapi untuk belanja produk sudah di kasih ulasan lengkap tapi bonus poinnya tidak dikasih dengan pihak shopee. dulu nggk kayak gini, selalu ada dikasih. mohon sistemnya di upgrade untuk bonus ulasan produk",4,28,3.57.41,2025-09-17 22:18:36,"Hi Kakak Subesti Jambi,Makasih ya untuk reviewnya, untuk kedepannya Kami akan meningkatkan pelayanan Shopee agar lebih baik, Jika ada kendala bisa chat aku dg memberikan screenshot review ini ke DM Social Media kita @Shopee_id /@Shopeecare_id ya, Sehat selalu ^DG",2025-09-17 23:25:28,3.57.41
835b508d-fcf3-400a-aad2-f107c9a1dd1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat puas belanja di Shopee,, Tapi Masalah nya, Gak bisa menghubungi kurir,, Karna beberapa kali belanja kurir nya beda2, Gak tau tempat tinggal saya, Sampai Beberapakali Kurir gagal kirim dan sampai di kembalikan ke penjual",5,207,3.57.31,2025-08-31 15:59:57,"Hi kak Deni Kusmawan (S.Pd.i), makasih ya buat bintang limanya. Moga kakak selalu puas dgn aplikasi shopee ya. jgn lupa buat pantau trs yuk di sosmed Shopee utk info2 event & promo kece lainnya, biar kmu ga ketinggalan. Jika kakak ada pertnyaan atau kendala tentang shopee, yuk chat aku ke DM IG sosmed resmi Shopee @shopee_id yah, Thank You^SV",2025-08-10 12:21:59,3.57.31
9296520c-37b6-434f-b734-99d85d0bf9a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semakin baik dan semakin keren... pertahankan utk proses cepat nya... tapi reward penilaian ulasan nya 10 point bisa beli apa ? aplikator lain sudah banyak bonus transaksi nya sampai puluhan ribu loh.. ayo bersaing ya.. tks,5,13,3.55.29,2025-08-08 09:58:50,"Hii kak Ferry, makasih ya buat review bintang 5 nya. Yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id/@Shopeecare_id. Sehat selalu^TU",2025-08-08 10:17:04,3.55.29
b49143fa-801d-46e7-9765-3a9b38dbd8d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"alhamdulillah udah ada mungkin 5thn lebih menggunakan shoppe alhamdulillah sangat suka coba belanja ditempat online lain tapi balik2 ke shoppe,pertama respon nya cepat dan secepat kendala yg saya alami terselesaikan,barang sesuai pesanan,shoppe later jg sangat membantu, ya setiap masalah yg saya hadapin cs ya cepet tanggap semoga shoppe ke depan nya semakin banyak gratis ongkir voucher dan lainnya.",5,1,3.57.31,2025-09-10 14:37:39,Hai kak Aryani Forever makasih ya udah kasih penilaian buat Shopee. Semoga km nyaman menggunakan Shopee. Shopee akan selalu berusaha meningkatkan dan memperbaiki pelayanan bagi penggunanya supaya bisa lebih baik kedepannya. Jika km ada kendala/pertanyaan bisa DM IG @shopee_id . Terima kasih ^AL,2025-09-10 15:17:54,3.57.31
e1f51520-ebba-4a33-9676-e2917b3dd498,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa sekarang membeli token listrik jadi ribet...udah terbayar tp token tidak muncul...masih harus di download lagi...tp di tunggu sampe hampir 1jam tidak juga bergerak..masih 0% trus donload spay..sama aja...malah tiap klik spay...malah masuk ke shope lagi..gimana ini,1,5,3.58.33,2025-09-20 00:50:33,"Hi Kak vero, maaf ya udah buat khawatir terkait kendala pem,belian token listrik. Untuk pengecekan lebih lanjut boleh infokan detail kendala, username ke DM @Shopee_id/@shopeecare_id ya. Ditunggu^CT",2025-09-20 01:23:39,3.58.33
affcfc9e-77cc-497e-a0cb-b7198b88b87b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"selalu good utk shopee,terutama utk kurir nya,seperti org2 pilihan... saya senang belanja di shopee krn tdk pernah mengecewakan saya,cuma memang hrus pandai memilih produk nya.trkadang cuma kita yg tdk prnah teliti dgn deskripsi yg sdh di komen oleh para penjual dan jg pembeli",5,10,3.57.41,2025-09-16 06:52:48,"Wah makasih ya kak Yeni Astuti, buat bintang 5 dan feedbacknya. Aku ikut seneng kalau kamu puas belanja di Shopee, semoga Shopee bisa selalu jadi tempat belanja yang terpercaya jadi kamu makin nyaman menggunakan aplikasinya. Kalo ada pertanyaan boleh langsung colek aku ke DM sosmed resmi Shopee @shopee_id / @shopeecare_id yah. Stay safe^AM",2025-09-16 07:04:40,3.57.41
73c31a40-abb5-4adb-9d83-15a8fa0c103e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa belanja d shopee sekarang jd ribet y?,belanja gk bisa sampe 4 ato 5 pesen,slalu akun d batasi,ada apa sich?,kadang gk bisa cod,kalo gk bisa cod harus ada pembayaran melalui DANA jg,biar gampang,masa pemesanan pake d batasi,ada² az,tolong donk d perbaiki,biar bs cod terus,buat customer nyaman belanja.",3,18,3.58.33,2025-09-21 17:17:38,"Hai Kak Angel Capricorns, maaf Kakak jadi ngga nyaman karena kendala yang sedang dialami. Agar aku bisa bantu cek, boleh infoin detail dan ss kendala Kakak ke DM Instagram @shopeecare_id. Aku tunggu ya, stay safe ^UA",2025-09-21 18:19:31,3.58.33
525b5ca6-f5a6-407f-8d85-c78d3a0f38da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini gimana si masa gabisa login mulu! pilihan cuma verifikasi wajah, gak ada verifikasi cara lain. udah selesai verifikasi wajah, malah tetep minta verifikasi wajah lagi. sistem busuk banget. dandanin lah, login aja susah.",1,8,3.55.28,2025-07-31 06:36:49,"Hi kak Muhamad rio Ardiansyah, mohon maaf atas kendala saat login dengan verifikasi wajah. Untuk dapat aku bantu cek lebih lanjut, mohon infokan screenshot dan detail kendalanya ke DM IG @Shopee_id / @shopeecare_id ya. Sehat selalu^WM",2025-07-31 07:08:55,3.55.28
a3295650-c646-4540-9b61-69df2416a368,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Error mulu jadi males pakenya, mau login ataupun daftar udah masukin sandi bener2 malah sandi salah, terus pas mau bikin akun baru pas daftar lewat google sama juga kata sandi salah padahal kaga masukin sandi apapun baru aja pencet daftar, makanya sekarang agak males pake nih apk bagus sih bagus tapi kalo keseringan error mau gimana lagii",1,4,3.55.29,2025-08-24 18:00:31,"Haii kak Fakta Menarik, maaf ya udh bikin km kecewa terkait kendalamu . Biar bisa Aku bantu cek kendalanya infoin ke aku Username , SS kendala dan detail kendala kakak boleh colek Aku di DM @Shopee_id ya kak. Ditunggu ^XH",2025-08-24 19:13:32,3.55.29
8ab068e3-2e32-4137-9fc8-7dacf86b0cd5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"paket datangnya selalu lambat, estimasi berubah-ubah. pembayaran online gangguan mulu, pengemasan paket lama, kemasan paket tipis, minim pelindungan, padahal permintaan pesanan pakai proteksi tambahan. jaminan keterlambatan paket datang voucher doang. ngapain byk-byk voucher ga kepake juga,",1,5,3.57.41,2025-09-21 00:30:26,"Hi kak shadriansy, mohon maaf atas ketidaknyamanannya terkait kendala Pesanan Kakak. Agar aku bisa bantu cek aku saranin kakak untuk meginformasikan detail kendala kakak dan Nomor Pesanan ke DM Social Media kita @Shopee_id ya, Sehat selalu^YT",2025-09-21 01:19:24,3.57.41
dee359ca-6d3f-4c58-ae2e-eb172480abba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ternyata shopee sangat bagus dan barangnya selalu sesuai jadi suka buat terus terusan belanja di shoppe.terimakasih shopee karna sudah memudah kan saya untuk belanja tanpa harus kelua rumah👌😊. Semoga SHOPPE Selalu berkembang dan bisa membantu banyak orang🥰🥳🙏,5,2,3.57.31,2025-09-12 05:13:07,"Hi Kak Chantyka Lala makasih ya untuk reviewnya.

Kuy kepoin sosial media resmi shopee biar Kakak tau update promo yang saat ini tersedia hehe. Jangan sungkan chat aku di dm IG @Shopee_id ya kalo kamu ada pertanyaan atau kendala seputar shopee. ^XT",2025-09-12 06:17:10,3.57.31
49143793-c60b-4654-85b1-1f0e84135c5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah berulang kali, mengadu dengan CS shopee respon nya slalu tidak enak dan tidak cepat. Tolong CS kalo di kasih laporan jangan lambat, masak cuman masalah kecil saja tidak terselesaikan. kecewa berat sbg pelanggan yg sudah lama pakai shopee 👎👎👎🤮🤮",1,9,3.57.41,2025-09-19 05:09:44,"Hi kak Kimigo Mo, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan sreenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^NV",2025-09-19 06:37:02,3.57.41
566e64d4-36fe-4308-b9e5-9f2034a07941,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sayang banget sekarang harga nya di bikin ngaco kya olshop sebelah bikin gk nyaman harga yg real terlihat ketika sudah di masukan keranjang/ co kadang ada yg 2 kali lipat harga barang nya bukan karena ada ongkir jelas terlihat ketika memilih varian model harga sudah tertera tapi ketika di masukin keranjang mau co baru terlihat harga real barang nya apalagi baru baru ini harga nya nol semua bikin gak nyaman ketika ada orng yg minta tolong liatin harga di olshop brpa. Note bukan karena ada ongkir,3,196,3.56.29,2025-08-15 03:57:48,Hi kaka maaf ya udah bikin kamu kesal terkait kendala yang kamu alami. Agar aku bisa bantu yuk infoin ke aku detain kendala dan SS kendala kamu ke DM IG @shopee_id ya. sehat selalu ^CS,2025-08-15 04:16:17,3.56.29
57307b30-00a4-4fcf-a93c-15432bdfa144,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"2025 taun terbanyak nya seller yang tereleminasi karna di taun ini kebijakan² baru dari shoppe parah banget kacaw , udah biaya admin naik biaya ditambah lagi biaya² lainnya ditambah lagi ada potongan pajak , lebih paranya lagi biaya layanan di itung per pesanan Hah...!!!! selley yg packing, seller yg cari barang, seller yg anter paket ke expedisi , seller yg modalin lakban, dus, gunting, listrik, kuotA , kertas printer dsb , kalo mau ada biaya layanan harusnya seller yg dibayar dong.paraah ini..",1,43,3.56.29,2025-08-18 19:31:30,,,3.56.29
596e78a9-044f-4b10-b693-2c6c245b1c0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa yah Shopee pengirimannya dan pengantarannya makin lambat......kalah cepat sama toko ijo🤣🤣🤣🤣 Padahal aku senengnya sama Shopee kalau belanja online tapi kalau kek bgni mending pindah ke yg toko ijo aja.....sdh gak mementingkan pelanggan kalau shopee. bagaimana mau rame orng belanja kalau pengantaran selalu lama.,1,16,3.56.29,2025-08-19 00:15:19,,,3.56.29
19d14f36-a433-4951-bdeb-bd5092605395,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pelayanan kurir yang harus diutamakan, sebelumnya kurir yg antar paket saya cancel sepihak, ga mau antar paket ke rumah, udah detail, lengkap saya tulis alamat Saya dishopee masa gak bisa searching google maps, malah status pesanan saya berubah ditolak pembeli, padahal sebelumnya lancar lancar aja belanja dishopee. Emang dasar kurirnya ga profesional. udah saya chat ke agen CS Shopee sampe berkali2, jawabannya template semua. malah dikasih voucher 15000, sama aja boong kalo kurirnya ga ganti.",2,73,3.55.29,2025-08-16 08:22:23,"Hai kak Santi Nuraeni, maaf yaa udah bikin kamu risau terkait pengiriman pesanan kamu. Untuk aku bantu pengecekan lebih lanjut boleh infokan username dan no pesanan kamu ke DM @Shopee_id / @Shopeecare_id ya. Ditunggu ^MS",2025-08-16 09:23:19,3.55.29
aae413ef-8697-42a8-8e0f-f213d4bb9bc8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"app jelek banyak rekomend ini e-commerce tapi apaan baru daftar kyc + langganan VIP gak bisa buat checkout langsung batal sistem ""aktivitas mencurigakan"" rugi langganan 6 bulan lagi 😭 tapi gak bisa dipakek, udah buat laporan cs jawaban sama gak guna juga, kayak bot.",1,3,3.57.41,2025-09-15 09:35:44,"Hi kak Achmad Ryank, mohon maaf atas ketidaknyamananannya. Terkait kendala yang kakak alami. Untuk pengecekan mohon informasikan detail kendalanya via DM ke sosmed @Shopee_id/@Shopeecare ya. Stay healthy ^SU",2025-09-15 10:20:52,3.57.41
5d1eef05-c41a-4f55-bf8b-0c932809ece7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Duh shopee, kamu kok bikin galau sih. Dulu suka bgt sering gratis ongkir, harga murah2, apalagi pas ada moment pasti banyak diskon. sekarang mah susah, harus beda akun. sering belanja harus beli voucher langganan dulu. apalagi kmarin ngerasain sndiri pengembalian lumayan lama bgt harus validasi dr penjualnya. padahal itu gara2 penjual yg etalasenya g update. SDH chat eeee barang terlanjur dikirim.",3,799,3.56.27,2025-08-12 03:04:09,"Hai kak Ririn Indayani, mohon maaf atas ketidaknyamanan nya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM aku di @Shopee_id ya kak . Stay Safe ^CT",2025-08-12 04:22:18,3.56.27
